Catalogusnummer,Oudnummer
"68098","T.A. Oude Kerkstraat 2a 1984 (6)"
"68099","T.A. Oude Kerkstraat 2a 1984 (7)"
"68100","T.A. Oude Kerkstraat 2a 1984 (8)"
"68101","T.A. Oude Kerkstraat 2a 1984 (9)"
"68106","T.A. Oude Kerkstraat 6-hoger 1975"
"68088","T.A. Oude Kerkstraat 7-lager 1975"
"68089","T.A. Oude Kerkstraat 9-11 1975"
"68086","T.A. Oude Kerkstraat c. 1965 (1)"
"68110","T.A. Oude Kerkweg 12 1987 (1)"
"68111","T.A. Oude Kerkweg 12 1987 (2)"
"68112","T.A. Oude Kerkweg 12-13 1987 (1)"
"68113","T.A. Oude Kerkweg 13 1987 (1)"
"68114","T.A. Oude Kerkweg 13 1987 (2)"
"68116","T.A. Oude Kerkweg 13A-14 1987 (1)"
"68117","T.A. Oude Kerkweg 13A-14-15 1976 (1)"
"68115","T.A. Oude Kerkweg 13a-14 1976 (1)"
"35922","T.A. Oude Kerkweg 15   c.1984 (1)"
"68118","T.A. Oude Kerkweg 15 1967 (1)"
"68119","T.A. Oude Kerkweg 15 1973"
"68120","T.A. Oude Kerkweg 15 1981 (1)"
"68121","T.A. Oude Kerkweg 15 1981 (2)"
"68122","T.A. Oude Kerkweg 20-21 c. 1955 (1)"
"68123","T.A. Oude Kerkweg 55-lager c. 1955 (1)"
"68124","T.A. Oude Kerkweg 72 c. 1965 (1)"
"68125","T.A. Oude Kerkweg 72 c. 1965 (2)"
"30477","T.A. Oude Liesbosweg  1969"
"68126","T.A. Oude Liesbosweg 1973 (1)"
"68141","T.A. Oude Liesbosweg 1973 (10)"
"68142","T.A. Oude Liesbosweg 1973 (11) a"
"68143","T.A. Oude Liesbosweg 1973 (11) b"
"68144","T.A. Oude Liesbosweg 1973 (11) c"
"68145","T.A. Oude Liesbosweg 1973 (11) d"
"68146","T.A. Oude Liesbosweg 1973 (11) e"
"68147","T.A. Oude Liesbosweg 1973 (12)"
"68148","T.A. Oude Liesbosweg 1973 (13)"
"68127","T.A. Oude Liesbosweg 1973 (2)"
"68128","T.A. Oude Liesbosweg 1973 (3) a"
"68129","T.A. Oude Liesbosweg 1973 (3) b"
"68130","T.A. Oude Liesbosweg 1973 (3) c"
"68131","T.A. Oude Liesbosweg 1973 (4)"
"68132","T.A. Oude Liesbosweg 1973 (5)"
"68133","T.A. Oude Liesbosweg 1973 (6)"
"68134","T.A. Oude Liesbosweg 1973 (7)"
"68135","T.A. Oude Liesbosweg 1973 (8) a"
"68136","T.A. Oude Liesbosweg 1973 (8) b"
"68137","T.A. Oude Liesbosweg 1973 (8) c"
"68138","T.A. Oude Liesbosweg 1973 (8) d"
"68139","T.A. Oude Liesbosweg 1973 (8) e"
"68140","T.A. Oude Liesbosweg 1973 (9)"
"68149","T.A. Oude Loevenhoutsedijk 32 1988 (1)"
"68150","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1974 (1)"
"68151","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1974 (2)"
"68152","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (1)"
"68153","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (2)"
"68154","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (3)"
"68155","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (4)"
"68156","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (5)"
"68157","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (6)"
"68158","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (7)"
"68159","T.A. Oude Mereveldseweg 8A (Het Blauwe Huis) 1975 (8)"
"68186","T.A. Oude Pijlsweerdstraat 16-lager 1980 (1)"
"68184","T.A. Oude Pijlsweerdstraat 1980 (1)"
"68185","T.A. Oude Pijlsweerdstraat 2-hoger 1980 (1)"
"68183","T.A. Oude Pijlsweerdstraat 20-22 c. 1955 (1)"
"68187","T.A. Oude Pijlsweerdstraat 24-lager 1957 (1)"
"68188","T.A. Oude Pijlsweerdstraat 26-40 1980 (1)"
"68189","T.A. Oude Pijlsweerdstraat 26-42 1980 (1)"
"68190","T.A. Oude Pijlsweerdstraat 44-lager 1980 (1)"
"68191","T.A. Oude Pijlsweerdstraat 44-lager 1980 (2)"
"68192","T.A. Oude Pijlsweerdstraat 66-72 1980 (1)"
"68193","T.A. Oude Pijlsweerdstraat 72-lager 1986 (1)"
"68194","T.A. Oude Rijn 1978 (1)"
"68195","T.A. Oude Rijn 1978 (2)"
"68196","T.A. Oude Rijn 1989 (1)"
"68197","T.A. Oude Rijn 1989 (2)"
"68198","T.A. Oude Vleutenseweg 1984 (1)"
"68199","T.A. Oude Vleutenseweg 3 1989 (1)"
"66811","T.A. Oudegracht   130   (Jansbrug-Bakkerbrug)   1973"
"66812","T.A. Oudegracht   130   (Jansbrug-Bakkerbrug)   1973   (1)"
"66813","T.A. Oudegracht   130   (Jansbrug-Bakkerbrug)   1982  (1)"
"66814","T.A. Oudegracht   130   (Jansbrug-Bakkerbrug)   1982  (2)"
"66815","T.A. Oudegracht   130-136   (Jansbrug-Bakkerbrug)    1973"
"66816","T.A. Oudegracht   132   (Jansbrug-Bakkerbrug)  c. 1970  (1)"
"66817","T.A. Oudegracht   132   (Jansbrug-Bakkerbrug)  c. 1970  (2)"
"66819","T.A. Oudegracht   134   (Jansbrug-Bakkerbrug)   1973"
"66820","T.A. Oudegracht   134   (Jansbrug-Bakkerbrug)   1992  (1)"
"66818","T.A. Oudegracht   134   (Jansbrug-Bakkerbrug)   c. 1905  (1)"
"66821","T.A. Oudegracht   134-136  (Jansbrug-Bakkerbrug)   1974"
"66822","T.A. Oudegracht   134-136  (Jansbrug-Bakkerbrug)   1985  (1)"
"66828","T.A. Oudegracht   136   (Jansbrug-Bakkerbrug)   1971"
"66829","T.A. Oudegracht   136   (Jansbrug-Bakkerbrug)   1973  (1)"
"66830","T.A. Oudegracht   136   (Jansbrug-Bakkerbrug)   1973  (2)"
"66831","T.A. Oudegracht   136   (Jansbrug-Bakkerbrug)   1975  (1)"
"66832","T.A. Oudegracht   136   (Jansbrug-Bakkerbrug)   1980  (1)"
"66833","T.A. Oudegracht   136   (Jansbrug-Bakkerbrug)   1981  (1)"
"66834","T.A. Oudegracht   136   (Jansbrug-Bakkerbrug)   1988  (1)"
"66825","T.A. Oudegracht   136  (Jansbrug-Bakkerbrug)  c.  1970  (1)"
"66823","T.A. Oudegracht   136  (Jansbrug_Bakkerbrug)  c. 1966  (1)"
"66835","T.A. Oudegracht   136-hoger   (bij de Bakkerbrug)   c. 1949  (1)"
"66826","T.A. Oudegracht   136-lager   (Jansbrug-Bakkerbrug)   c. 1957  (1)"
"66827","T.A. Oudegracht   136-lager   (Jansbrug-Bakkerbrug)   c. 1965  (1)"
"67301","T.A. Oudegracht   197   (Gaardbrug-Hamburgerbrug)   1972  (1)"
"67302","T.A. Oudegracht   197   (Gaardbrug-Hamburgerbrug)   1972  (2)"
"67306","T.A. Oudegracht   197-199   (Gaardbrug-Hamburgerbrug)   1979  (1)"
"67305","T.A. Oudegracht   197-hoger   (Gaardbrug-Hamburgerbrug)   1988  (1)"
"67303","T.A. Oudegracht   197-lager   (Gaardbrug-Hamburgerbrug)   1979  (1)"
"67310","T.A. Oudegracht   199   (Gaardbrug-Hamburgerbrug)   1973"
"67307","T.A. Oudegracht   199   (Gaardbrug-Hamburgerbrug)   1974"
"67308","T.A. Oudegracht   199   (Gaardbrug-Hamburgerbrug)   1988 (1)"
"67309","T.A. Oudegracht   199-201   (Gaardbrug-Hamburgerbrug)   1974"
"67304","T.A. Oudegracht   199-lager   (Gaardbrug-Hamburgerbrug)   c.   1949  (1)"
"66565","T.A. Oudegracht   56  (Jacobibrug-Viebrug)  c. 1975  (1)"
"66568","T.A. Oudegracht   90-92   (Jacobibrug-Viebrug)   1975"
"66569","T.A. Oudegracht   90-92   (Jacobibrug-Viebrug)   1992  (1)"
"66567","T.A. Oudegracht   90-hoger  (Jacobibrug-Viebrug)   c. 1945  (1)"
"66571","T.A. Oudegracht   92  (Jacobibrug-Viebrug)   1973"
"66570","T.A. Oudegracht   92  (Jacobibrug-Viebrug)   c. 1970  (1)"
"35685","T.A. Oudegracht  (Algemeen)  1996 (1)"
"67523","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug)   1934  (1)"
"30398","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug)  1943 (1)"
"35784","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug)  c. 1760 (4)"
"35786","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug)  c. 1760 (7)"
"66862","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1890  (1)"
"66864","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1890 (4)"
"66865","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1890 (5)"
"66866","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1890 (7)"
"66873","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1900 (3)"
"66875","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1900 - 1907"
"66876","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1900 - 1907"
"66877","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1900 - 1907"
"66878","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) +/- 1905"
"66870","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1896 (2)"
"66887","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1915 (1a)"
"66888","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1915 (1b)"
"66890","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1915 (2)"
"66895","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1927"
"66905","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1927 (1a)"
"66899","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1930"
"66906","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1942 (1)"
"66907","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1942 (2)"
"66908","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1943"
"66911","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1951"
"66913","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1955 (1)"
"66914","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1955 (2)"
"66915","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1956"
"66919","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1961"
"66920","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1962"
"66921","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1965 (1)"
"66922","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) 1965 (2)"
"66893","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1880 (1)"
"66867","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1896 (1)"
"66868","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1896 (2)"
"66869","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1896 (3)"
"66897","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1900"
"66879","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1905 (2)"
"66881","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1905 (6)"
"66882","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1905 (7)"
"66901","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1930 (3)"
"66902","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1930 (4)"
"66903","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1933 (1)"
"66904","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1934 (1)"
"66912","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) c. 1953 (1)"
"66884","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) ± 1909 (2)"
"66885","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) ± 1910 (2)"
"66889","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) ± 1915"
"66909","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) ± 1950 (1)"
"66910","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) ± 1950 (2)"
"66916","T.A. Oudegracht  (Bakkerbrug-Stadhuisbrug) ± 1957"
"30389","T.A. Oudegracht  (Bakkerbrug-Viebrug)  c. 1850 (1)"
"66858","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) +/- 1870"
"66863","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) +/- 1890 (3)"
"66871","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) +/- 1900"
"66872","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) +/- 1900 (2)"
"66874","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) +/- 1900 (4)"
"66859","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) 1873 (1)"
"66891","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) 1919"
"66894","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) 1924"
"66896","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) 1928 (2)"
"66898","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) 1929 (2)"
"66917","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) 1960 (2)"
"66860","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) c. 1880 (2)"
"66861","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) c. 1880 (3)"
"66880","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) c. 1905 (3)"
"66918","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) c. 1960 (1)"
"66883","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) ± 1909 (1)"
"66886","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) ± 1911 (1)"
"66892","T.A. Oudegracht  (Bezembrug-Stadhuisbrug) ± 1920"
"67236","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) +/- 1880"
"67241","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) +/- 1900 (3)"
"67251","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) +/- 1935"
"67234","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1873 (1)"
"67237","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1896 (1)"
"67238","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1896 (2)"
"67239","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1900 (1)"
"67240","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1900 (2)"
"67246","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1916"
"67247","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1918"
"67248","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1920"
"67249","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1926"
"67252","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1944 (1)"
"67255","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1963"
"67257","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) 1976 (1)"
"67235","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1875 (1)"
"67242","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1905 (1)"
"67243","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1905 (2)"
"67244","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1905 (3)"
"67245","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1905 (4)"
"67250","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1927"
"67253","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1945 (1)"
"67254","T.A. Oudegracht  (Gaardbrug-Hamburgerbrug) c. 1945 (2)"
"67844","T.A. Oudegracht  (Geertebrug-Vollerbrug) 1968"
"35901","T.A. Oudegracht  (Geertebrug-Vollersbrug)   1996 (1)"
"30455","T.A. Oudegracht  (Hamburgerbrug-Weesbrug)  1903 (1)"
"30391","T.A. Oudegracht  (Jansbrug-Bakkerbrug)  1997 (1)"
"35888","T.A. Oudegracht  (Smeebrug-Geertebrug)  1890 (1)"
"67142","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1893"
"67148","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1911 (4)"
"67149","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1915"
"67151","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1919 (2)"
"123808","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1922 (1)"
"67152","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1925 (1)"
"67153","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1925 (2)"
"67158","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1929 (3)"
"67159","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1929 (4)"
"67166","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (10)"
"67167","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (11)"
"67168","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (12)"
"67169","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (13)"
"67170","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (14)"
"67171","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (15)"
"67172","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (16)"
"67173","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (17)"
"67174","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (18)"
"67175","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (19)"
"67160","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (2)"
"67161","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (3)"
"67162","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (4)"
"67176","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (5)"
"67177","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (6)"
"67163","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (7)"
"67164","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (8)"
"67165","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1930 (9)"
"67178","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1931 (2)"
"67179","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1932 (1)"
"67180","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1932 (2)"
"67181","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1933"
"67185","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1938 (1)"
"67186","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1938 (2)"
"67189","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1938 (3)"
"67187","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1938 (4)"
"67188","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1938 (5)"
"67193","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1960"
"67195","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1962"
"67196","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1962 (2)"
"67197","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1965"
"67198","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1967"
"67199","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1968"
"67200","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1971 (1)"
"67201","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1971 (2)"
"67202","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1971 (3)"
"67203","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1972 (1)"
"67204","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1973 (1)"
"67205","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1976"
"67206","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1979 (1)"
"67207","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1979 (2)"
"67208","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1981 (1)"
"67209","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) 1982 (2)"
"67143","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1895 (1)"
"67144","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1900 (1)"
"67145","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1900 (2)"
"67146","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1905 (2)"
"67147","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1905 (2)"
"67150","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1915"
"67154","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1925 (1A)"
"67155","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1925 (1B)"
"67156","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1925 (2)"
"67157","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1925 (3)"
"67182","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1934 (1)"
"67183","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1934 (2)"
"67184","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1935"
"67190","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1950 (1)"
"67191","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1950 (2)"
"67192","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1954"
"67194","T.A. Oudegracht  (Stadhuisbrug - Gaardbrug) c. 1960"
"35914","T.A. Oudegracht  (Vollerbrug-Tolsteegbrug)  c.1942 (1)"
"67141","T.A. Oudegracht  (Weesbrug - Smeebrug) 1934 (1)"
"67517","T.A. Oudegracht  (Weesbrug-Smeebrug)   1930"
"67518","T.A. Oudegracht  (Weesbrug-Smeebrug)   1931  (1)"
"67519","T.A. Oudegracht  (Weesbrug-Smeebrug)   1932"
"67520","T.A. Oudegracht  (Weesbrug-Smeebrug)   1932"
"67521","T.A. Oudegracht  (Weesbrug-Smeebrug)   1939"
"67522","T.A. Oudegracht  (Weesbrug-Smeebrug)   1943"
"67525","T.A. Oudegracht  (Weesbrug-Smeebrug)   1964"
"67526","T.A. Oudegracht  (Weesbrug-Smeebrug)   1969"
"67527","T.A. Oudegracht  (Weesbrug-Smeebrug)   1972  (1)"
"67528","T.A. Oudegracht  (Weesbrug-Smeebrug)   1972  (2)"
"67529","T.A. Oudegracht  (Weesbrug-Smeebrug)   1972  (3)"
"35879","T.A. Oudegracht  (Weesbrug-Smeebrug)   c. 1830 (1)"
"67524","T.A. Oudegracht  (Weesbrug-Smeebrug)   c. 1950  (1)"
"66837","T.A. Oudegracht  (bij de Bakkerbrug)   1882"
"66838","T.A. Oudegracht  (bij de Bakkerbrug)   c.  1880"
"66839","T.A. Oudegracht  (bij de Bakkerbrug)   c.  1885  (1)"
"66836","T.A. Oudegracht  (bij de Bakkerbrug)   c.1870  (2)"
"66841","T.A. Oudegracht  (bij de Bakkerbrug)  +/- 1900 (2a)"
"66842","T.A. Oudegracht  (bij de Bakkerbrug)  +/- 1900 (2b)"
"66844","T.A. Oudegracht  (bij de Bakkerbrug)  +/- 1912"
"66845","T.A. Oudegracht  (bij de Bakkerbrug)  +/- 1920"
"66851","T.A. Oudegracht  (bij de Bakkerbrug)  +/- 1957  (2)"
"66852","T.A. Oudegracht  (bij de Bakkerbrug)  +/- 1957  (3)"
"66843","T.A. Oudegracht  (bij de Bakkerbrug)  1910"
"66846","T.A. Oudegracht  (bij de Bakkerbrug)  1931 (2)"
"66857","T.A. Oudegracht  (bij de Bakkerbrug)  1934"
"66853","T.A. Oudegracht  (bij de Bakkerbrug)  1984 (1)"
"66854","T.A. Oudegracht  (bij de Bakkerbrug)  1988 (1)"
"66855","T.A. Oudegracht  (bij de Bakkerbrug)  1989 (1)"
"66856","T.A. Oudegracht  (bij de Bakkerbrug)  1990 (1)"
"66847","T.A. Oudegracht  (bij de Bakkerbrug)  c. 1934"
"66848","T.A. Oudegracht  (bij de Bakkerbrug)  c. 1950 (1)"
"66849","T.A. Oudegracht  (bij de Bakkerbrug)  c. 1950 (2)"
"35895","T.A. Oudegracht  (bij de Geertebrug)   1996 (2)"
"30464","T.A. Oudegracht  (bij de Geertebrug)  1985 (1)"
"35894","T.A. Oudegracht  (bij de Geertebrug)  1996 (1)"
"67131","T.A. Oudegracht  (bij de Stadhuisbrug)   1920  (1)"
"67134","T.A. Oudegracht  (bij de Stadhuisbrug)   1964"
"67135","T.A. Oudegracht  (bij de Stadhuisbrug)   1973  (1)"
"67136","T.A. Oudegracht  (bij de Stadhuisbrug)   1973  (2)"
"67137","T.A. Oudegracht  (bij de Stadhuisbrug)   1973  (3)"
"67138","T.A. Oudegracht  (bij de Stadhuisbrug)   1976  (1)"
"67139","T.A. Oudegracht  (bij de Stadhuisbrug)   1976  (2)"
"67130","T.A. Oudegracht  (bij de Stadhuisbrug)   c. 1905"
"67132","T.A. Oudegracht  (bij de Stadhuisbrug)   c. 1929  (1)"
"67133","T.A. Oudegracht  (bij de Stadhuisbrug)   c. 1936  (1)"
"67140","T.A. Oudegracht  (bij de Stadhuisbrug)  1988 (1)"
"30430","T.A. Oudegracht  (bij de Stadhuisbrug)  1997 (1)"
"30431","T.A. Oudegracht  (bij de Stadhuisbrug)  1997 (2)"
"35903","T.A. Oudegracht  (bij de Vollerbrug)  1942 (1)"
"66958","T.A. Oudegracht  135-137 (Bakkerbrug-Stadhuisbrug) c. 1949 (1)"
"66957","T.A. Oudegracht  135-hoger (Bakkerbrug-Stadhuisbrug) c. 1937"
"66824","T.A. Oudegracht  136  (Jansbrug-Bakkerbrug)  c. 1966  (2)"
"66961","T.A. Oudegracht  137-hoger (Bakkerbrug-Stadhuisbrug) c. 1949 (1)"
"66962","T.A. Oudegracht  137-hoger (Bakkerbrug-Stadhuisbrug) c. 1957 (1)"
"66984","T.A. Oudegracht  149-151 (Bakkerbrug-Stadhuisbrug) c. 1992 (1)"
"66983","T.A. Oudegracht  149-hoger (Bakkerbrug-Stadhuisbrug) c. 1949 (1)"
"66986","T.A. Oudegracht  151-hoger (Bakkerbrug-Stadhuisbrug) c. 1957 (1)"
"66988","T.A. Oudegracht  153-155 (Bakkerbrug-Stadhuisbrug) 1975"
"66989","T.A. Oudegracht  153-157 (Bakkerbrug-Stadhuisbrug) 1992 (1)"
"66987","T.A. Oudegracht  153-hoger (Bakkerbrug-Stadhuisbrug) c. 1949 (1)"
"66990","T.A. Oudegracht  155 (Bakkerbrug-Stadhuisbrug) 1973"
"66991","T.A. Oudegracht  155 (Bakkerbrug-Stadhuisbrug) 1988 (1)"
